ITEM_ID,STORE_ID,PRICE,APPROVED_BY
8595,1000,99.61,admin
9250,1000,22.17,alien
7523,1000,19.15,yoda
3734,1000,35.39,cat
2577,1000,49.75,mario
1294,1000,92.38,mario
4296,1000,28.53,admin
9577,1000,25.38,admin
4826,1000,84.82,admin
1987,1000,68.58,cat
4864,1000,66.63,admin
4168,1000,33.39,mario
4039,1000,62.46,mario
8884,1000,63.73,cat
1250,1000,71.99,admin
9299,1000,65.41,admin
6024,1000,6.81,yoda
9023,1000,57.59,mario
5287,1000,83.98,yoda
3233,1000,78.51,cat
8697,1000,18.93,alien
9162,1000,18.56,alien
9426,1000,34.36,mario
2886,1000,20.92,cat
7073,1000,42.31,cat
1712,1000,68.89,yoda
6839,1000,91.87,alien
2112,1000,64.11,mario
7222,1000,30.99,yoda
8429,1000,75.04,yoda
4190,1000,83.47,alien
2204,1000,16.64,cat
5116,1000,82.85,cat
3997,1000,78.54,cat
1957,1000,95.85,cat
5462,1000,35.13,mario
1777,1000,1.23,alien
8286,1000,54.21,admin
6659,1000,3.08,admin
7149,1000,60.3,mario
5857,1000,62.01,yoda
2235,1000,93.42,mario
3800,1000,5.98,cat
2985,1000,10.85,yoda
5959,1000,69.75,alien
2608,1000,67.66,admin
7386,1000,94.15,yoda
7727,1000,77.88,alien
3275,1000,92.46,mario
7433,1000,58.69,yoda
9581,1000,23.1,cat
4738,1000,59.15,yoda
1289,1000,90.05,admin
2741,1000,30.79,yoda
6902,1000,87.7,alien
7746,1000,86.83,mario
5466,1000,61.34,mario
6024,1000,21.14,yoda
6194,1000,9.59,mario
6301,1000,75.83,admin
6955,1000,98.14,admin
5680,1000,41.29,admin
8077,1000,54.61,admin
6756,1000,36.67,mario
2579,1000,35.79,alien
8281,1000,98.32,admin
1271,1000,10.5,mario
7475,1000,9.22,mario
2864,1000,56.98,alien
2915,1000,31.51,cat
2128,1000,7.32,mario
1887,1000,25.63,yoda
6124,1000,0.79,cat
7424,1000,37.29,alien
1829,1000,53.61,cat
8118,1000,63.57,cat
4703,1000,26.84,mario
7496,1000,23.94,cat
2083,1000,94.44,mario
8518,1000,97.53,admin
9896,1000,45.48,cat
7789,1000,98.66,yoda
5769,1000,13.7,mario
6830,1000,40.43,mario
8011,1000,37.19,alien
8835,1000,33.88,yoda
5303,1000,39.7,cat
3350,1000,53.26,mario
6110,1000,94.85,admin
1885,1000,26.99,mario
9217,1000,19.0,alien
4031,1000,95.37,cat
1903,1000,62.0,cat
8512,1000,82.07,alien
2447,1000,43.78,admin
2998,1000,54.69,alien
8910,1000,80.62,yoda
8510,1000,30.83,mario
6924,1000,40.21,yoda
7241,1000,38.07,alien
2456,1000,91.1,admin
7821,1000,68.77,alien
8022,1000,13.18,cat
8854,1000,63.18,admin
2395,1000,4.14,mario
1097,1000,21.42,yoda
5799,1000,24.88,admin
5033,1000,42.33,mario
9521,1000,42.37,cat
6351,1000,38.09,mario
1670,1000,72.87,admin
2381,1000,31.0,cat
8155,1000,4.15,mario
1289,1000,86.17,cat
8431,1000,7.55,cat
9767,1000,94.1,alien
5315,1000,94.97,mario
3813,1000,23.64,alien
5939,1000,57.14,yoda
5309,1000,52.11,admin
5614,1000,45.69,admin
7820,1000,11.66,admin
1839,1000,67.16,alien
7080,1000,72.81,yoda
5467,1000,97.56,admin
9795,1000,64.65,alien
5754,1000,38.9,alien
3371,1000,65.17,alien
1433,1000,83.91,cat
7508,1000,23.38,mario
1284,1000,7.94,yoda
5992,1000,50.65,admin
4325,1000,97.75,cat
4583,1000,57.0,alien
4723,1000,0.58,yoda
8271,1000,79.23,mario
3100,1000,53.23,yoda
8261,1000,59.97,yoda
5280,1000,28.5,cat
3693,1000,86.22,mario
5954,1000,49.21,alien
1482,1000,68.55,cat
8591,1000,42.43,mario
6494,1000,59.11,alien
6770,1000,43.23,alien
2605,1000,5.83,mario
2713,1000,3.75,yoda
1970,1000,70.26,admin
5922,1000,37.41,mario
3356,1000,0.0,cat
2755,1000,51.46,cat
5837,1000,48.02,alien
2418,1000,47.54,admin
3068,1000,15.75,admin
8056,1000,77.98,alien
1330,1000,62.63,admin
1679,1000,73.82,alien
7924,1000,96.89,yoda
6033,1000,98.33,admin
9489,1000,25.93,yoda
5620,1000,8.27,cat
9262,1000,6.35,alien
3641,1000,72.0,admin
4501,1000,93.09,alien
2348,1000,99.24,yoda
6229,1000,96.6,alien
1402,1000,49.73,alien
3283,1000,27.84,yoda
3770,1000,0.39,alien
5622,1000,61.81,cat
4850,1000,97.51,yoda
2867,1000,87.44,yoda
3598,1000,72.87,mario
6855,1000,75.88,yoda
8429,1000,69.69,mario
5444,1000,76.89,mario
1340,1000,22.04,admin
1121,1000,83.33,admin
3048,1000,83.42,cat
6551,1000,86.92,alien
5833,1000,5.41,alien
6029,1000,40.01,yoda
6009,1000,5.74,admin
7387,1000,50.66,yoda
6207,1000,1.59,yoda
2644,1000,10.79,mario
5078,1000,89.51,yoda
4106,1000,35.5,admin
3072,1000,1.97,yoda
5855,1000,91.56,alien
5194,1000,41.74,yoda
6878,1000,69.63,admin
5255,1000,54.27,yoda
8497,1000,51.22,alien
2255,1000,8.22,yoda
5907,1000,9.85,cat
6461,1000,90.22,yoda
5740,1000,18.02,mario
6998,1000,5.46,mario
5364,1000,11.34,yoda
1213,1000,60.6,yoda
8637,1000,50.89,mario
3149,1000,72.64,alien
5918,1000,50.94,yoda
3661,1000,82.77,yoda
1969,1000,95.77,yoda
5454,1000,41.69,admin
3538,1000,43.11,cat
7127,1000,6.63,mario
9863,1000,80.6,alien
8114,1000,38.1,mario
6267,1000,59.18,alien
4169,1000,78.49,cat
3910,1000,74.23,alien
9136,1000,78.08,yoda
8052,1000,34.09,cat
1833,1000,25.52,admin
9052,1000,66.8,cat
4196,1000,88.84,mario
6760,1000,0.34,admin
5397,1000,27.33,cat
4224,1000,52.65,mario
6459,1000,91.97,admin
7442,1000,3.62,yoda
7888,1000,60.01,alien
4259,1000,35.42,cat
4536,1000,28.62,mario
9143,1000,13.88,cat
4036,1000,97.16,cat
9564,1000,67.93,admin
9753,1000,53.36,admin
3909,1000,96.3,yoda
5745,1000,63.07,mario
3901,1000,30.74,cat
4100,1000,54.49,alien
7358,1000,9.02,mario
9461,1000,51.51,admin
9312,1000,65.01,alien
4626,1000,28.64,mario
4580,1000,16.05,alien
7810,1000,32.34,admin
1087,1000,46.73,yoda
1432,1000,20.02,cat
9842,1000,45.64,yoda
3301,1000,29.03,mario
7808,1000,68.41,cat
8775,1000,31.99,mario
6441,1000,9.79,mario
4357,1000,49.1,yoda
9999,1000,82.23,admin
9270,1000,48.37,admin
6881,1000,90.87,cat
4842,1000,55.31,yoda
4526,1000,17.92,yoda
9472,1000,80.32,mario
7146,1000,23.63,mario
6812,1000,30.14,alien
1192,1000,86.49,mario
3902,1000,11.38,cat
8387,1000,6.77,cat
2364,1000,10.82,admin
3398,1000,93.32,cat
5113,1000,53.35,admin
8298,1000,21.2,mario
9741,1000,72.83,yoda
8150,1000,18.07,alien
1036,1000,40.07,cat
7353,1000,13.91,yoda
6025,1000,21.32,yoda
9480,1000,98.22,cat
8309,1000,3.63,admin
3932,1000,94.29,yoda
3733,1000,96.37,mario
8917,1000,17.61,cat
9069,1000,1.91,admin
6491,1000,97.03,alien
4556,1000,36.48,admin
3995,1000,95.97,alien
1308,1000,8.05,mario
2792,1000,37.0,admin
6923,1000,45.02,mario
2410,1000,89.84,admin
7014,1000,12.35,mario
3491,1000,86.56,admin
7817,1000,29.17,mario
8402,1000,61.94,admin
5847,1000,36.86,admin
6908,1000,31.97,cat
1690,1000,95.89,alien
1290,1000,85.61,yoda
7007,1000,56.34,alien
8990,1000,20.14,alien
2446,1000,59.75,admin
6174,1000,1.52,mario
8726,1000,79.69,admin
8800,1000,38.97,cat
4677,1000,46.19,admin
6890,1000,5.26,yoda
9288,1000,35.54,mario
3138,1000,41.44,alien
6585,1000,60.72,cat
7231,1000,28.55,yoda
9442,1000,36.6,cat
9396,1000,60.89,cat
4202,1000,16.87,alien
2844,1000,28.44,cat
1033,1000,25.25,cat
6217,1000,76.93,admin
2905,1000,34.3,cat
9794,1000,65.74,mario
1460,1000,99.28,mario
2271,1000,99.38,mario
1118,1000,18.17,yoda
5576,1000,70.8,cat
1743,1000,11.72,admin
4171,1000,56.83,alien
3024,1000,14.85,mario
1225,1000,99.44,yoda
9074,1000,16.31,yoda
1990,1000,94.02,yoda
4373,1000,38.31,mario
3711,1000,35.13,cat
7100,1000,11.08,admin
4400,1000,79.87,admin
1369,1000,35.66,alien
8150,1000,54.7,alien
3932,1000,57.87,mario
1564,1000,61.85,admin
7806,1000,90.23,admin
9481,1000,16.37,admin
1616,1000,84.94,admin
4444,1000,41.04,cat
3209,1000,43.16,mario
5320,1000,16.23,alien
5867,1000,98.86,yoda
9242,1000,61.03,alien
6777,1000,63.84,alien
6751,1000,10.38,mario
8943,1000,87.97,alien
7878,1000,70.26,cat
3954,1000,97.55,yoda
9066,1000,27.95,alien
2915,1000,45.12,yoda
8165,1000,75.07,admin
2960,1000,94.95,yoda
8626,1000,6.25,alien
7747,1000,49.98,cat
6806,1000,2.3,cat
9353,1000,95.77,alien
8781,1000,73.43,alien
5970,1000,51.61,alien
4371,1000,7.68,admin
2468,1000,55.83,admin
5085,1000,63.39,admin
7586,1000,3.1,yoda
7468,1000,45.26,admin
2795,1000,3.18,alien
6578,1000,96.82,admin
6176,1000,3.86,mario
6007,1000,53.98,admin
3685,1000,52.21,yoda
9846,1000,16.95,alien
4022,1000,53.59,alien
6352,1000,71.6,cat
8019,1000,1.3,alien
5826,1000,3.68,admin
3525,1000,63.89,admin
6475,1000,60.83,mario
2950,1000,45.31,admin
7423,1000,45.82,mario
9825,1000,21.41,admin
7316,1000,79.76,admin
3466,1000,96.27,alien
9251,1000,42.18,admin
5794,1000,98.17,yoda
7354,1000,1.58,yoda
2102,1000,28.83,mario
8657,1000,15.78,alien
2775,1000,71.1,alien
8831,1000,70.36,cat
5178,1000,63.36,yoda
5864,1000,74.12,cat
2498,1000,34.39,admin
1716,1000,74.49,alien
9111,1000,74.74,cat
5013,1000,50.99,mario
9466,1000,63.45,yoda
6946,1000,52.82,alien
7678,1000,61.27,cat
2063,1000,21.81,yoda
6320,1000,28.09,mario
3582,1000,2.91,cat
5443,1000,71.19,cat
4023,1000,96.76,alien
2967,1000,87.34,alien
1726,1000,19.92,admin
4064,1000,89.01,yoda
3099,1000,58.66,mario
8757,1000,84.88,mario
5185,1000,13.38,yoda
9084,1000,53.5,yoda
7357,1000,55.13,alien
6847,1000,90.23,alien
8705,1000,71.34,yoda
5805,1000,49.89,yoda
3825,1000,95.16,alien
8775,1000,57.91,yoda
5998,1000,55.93,admin
2846,1000,94.29,yoda
5121,1000,36.45,admin
6580,1000,5.26,cat
2241,1000,97.23,alien
9874,1000,67.47,alien
5843,1000,66.17,cat
8446,1000,72.2,cat
5106,1000,77.56,yoda
9522,1000,32.8,admin
7598,1000,77.45,cat
2228,1000,26.21,cat
7583,1000,4.95,admin
4233,1000,69.22,alien
4354,1000,36.79,alien
9020,1000,87.78,alien
4931,1000,64.49,cat
5548,1000,55.93,alien
7485,1000,15.49,mario
3561,1000,14.6,mario
7887,1000,7.82,admin
9694,1000,30.68,alien
4664,1000,89.01,cat
7479,1000,56.09,yoda
5791,1000,19.79,yoda
1656,1000,71.6,alien
8063,1000,47.53,yoda
9639,1000,64.19,mario
8677,1000,55.02,mario
5523,1000,67.49,alien
5585,1000,11.96,alien
7794,1000,20.3,cat
7522,1000,74.22,admin
8569,1000,78.53,mario
5181,1000,11.19,alien
5840,1000,92.44,mario
7068,1000,87.0,admin
4686,1000,0.38,cat
3000,1000,68.98,mario
2766,1000,15.8,alien
9855,1000,10.25,yoda
2093,1000,65.96,mario
6084,1000,50.99,mario
7679,1000,9.46,mario
3058,1000,30.27,alien
3682,1000,98.77,alien
4707,1000,40.17,admin
3882,1000,20.8,admin
5028,1000,13.61,mario
1457,1000,33.64,yoda
9840,1000,7.45,cat
5872,1000,55.49,alien
4277,1000,57.82,yoda
3799,1000,14.44,mario
5160,1000,69.26,cat
2426,1000,46.34,admin
2047,1000,41.5,mario
3011,1000,13.96,alien
2133,1000,2.83,cat
8087,1000,6.74,yoda
8541,1000,0.72,alien
9149,1000,78.99,yoda
2889,1000,90.33,alien
7965,1000,43.6,admin
7962,1000,37.14,alien
4758,1000,8.46,admin
1376,1000,81.44,cat
5791,1000,53.98,yoda
1693,1000,29.6,mario
1312,1000,77.55,mario
1224,1000,0.87,cat
1822,1000,66.83,admin
2637,1000,1.88,yoda
4285,1000,10.24,admin
1120,1000,85.06,mario
2812,1000,40.57,mario
9668,1000,98.97,cat
4959,1000,45.74,yoda
5142,1000,20.34,mario
5729,1000,72.88,admin
9784,1000,81.54,cat
6461,1000,43.3,cat
1621,1000,23.64,admin
8055,1000,16.82,alien
8916,1000,73.54,alien
5236,1000,59.28,cat
3916,1000,34.69,admin
7266,1000,50.93,admin
7003,1000,35.03,cat
7476,1000,37.1,alien
7498,1000,54.19,yoda
2842,1000,31.14,admin
3990,1000,23.96,alien
3849,1000,52.63,mario
4354,1000,70.64,alien
4013,1000,35.99,cat
6997,1000,61.22,mario
1983,1000,13.08,cat
5451,1000,6.85,cat
6197,1000,20.54,cat
7487,1000,70.03,admin
9694,1000,79.2,admin
7143,1000,35.52,cat
3991,1000,34.27,alien
4756,1000,9.57,alien
4445,1000,49.35,admin
3353,1000,15.42,admin
9613,1000,76.38,admin
4237,1000,31.63,cat
9394,1000,6.98,admin
3087,1000,2.82,cat
8341,1000,46.8,alien
4873,1000,77.62,cat
9926,1000,55.39,alien
1658,1000,12.54,admin
2852,1000,12.64,alien
8827,1000,90.12,cat
8343,1000,8.72,admin
7324,1000,88.11,admin
7122,1000,47.72,alien
4963,1000,13.11,alien
5393,1000,81.97,admin
9280,1000,84.25,admin
8422,1000,8.9,yoda
3263,1000,89.37,cat
2752,1000,69.55,cat
1371,1000,98.16,yoda
6080,1000,94.69,cat
2369,1000,66.99,yoda
7054,1000,67.46,cat
3259,1000,87.14,mario
4824,1000,96.24,mario
3597,1000,52.69,alien
6923,1000,26.81,cat
3223,1000,76.69,admin
9386,1000,91.21,cat
8599,1000,1.83,alien
1419,1000,2.85,yoda
8815,1000,23.27,mario
8096,1000,1.05,yoda
6023,1000,84.91,cat
8454,1000,87.77,cat
9827,1000,0.09,cat
6519,1000,58.54,alien
8674,1000,63.11,cat
8152,1000,6.58,mario
3759,1000,25.23,cat
8409,1000,85.26,alien
7594,1000,94.65,alien
7700,1000,71.69,admin
4684,1000,57.27,admin
6480,1000,18.01,admin
7118,1000,21.52,cat
8602,1000,98.96,admin
3907,1000,99.59,cat
5274,1000,82.7,yoda
1119,1000,73.43,admin
2659,1000,75.43,alien
6237,1000,49.84,yoda
3341,1000,66.73,mario
5477,1000,95.11,admin
9773,1000,84.87,mario
5815,1000,96.68,yoda
6529,1000,92.58,alien
6693,1000,81.1,cat
1070,1000,58.39,mario
9437,1000,50.37,yoda
9125,1000,30.23,admin
6688,1000,80.5,admin
2907,1000,78.09,mario
9795,1000,4.6,mario
3548,1000,19.66,mario
5216,1000,24.91,admin
9346,1000,25.75,cat
3492,1000,24.78,yoda
1742,1000,8.98,admin
7458,1000,36.63,alien
2591,1000,58.3,alien
1908,1000,65.28,yoda
2973,1000,60.88,admin
9523,1000,59.86,alien
6851,1000,92.66,admin
1361,1000,81.54,alien
3964,1000,53.87,cat
5955,1000,86.18,admin
6087,1000,36.24,yoda
8641,1000,86.96,yoda
5675,1000,0.14,cat
5473,1000,76.76,yoda
3132,1000,86.93,yoda
6403,1000,88.93,cat
1657,1000,7.16,mario
6014,1000,8.12,mario
5853,1000,32.64,mario
7689,1000,98.73,alien
1394,1000,40.99,mario
2261,1000,26.71,admin
9802,1000,54.38,cat
4491,1000,51.11,cat
7073,1000,39.32,mario
7968,1000,58.07,alien
9223,1000,52.41,alien
7927,1000,84.06,alien
9287,1000,62.34,admin
7042,1000,23.96,yoda
4333,1000,88.8,alien
6453,1000,98.06,admin
7697,1000,4.1,admin
4277,1000,27.82,mario
4665,1000,75.75,cat
2100,1000,7.11,admin
2226,1000,65.56,yoda
8029,1000,35.83,admin
6634,1000,71.52,cat
3102,1000,37.13,yoda
2470,1000,69.58,mario
5023,1000,31.02,alien
8146,1000,16.91,cat
4006,1000,76.39,alien
1222,1000,67.32,yoda
1590,1000,99.69,yoda
8377,1000,56.4,mario
4202,1000,40.02,admin
5414,1000,32.68,mario
4422,1000,47.69,alien
6457,1000,66.75,cat
9388,1000,39.2,cat
9316,1000,7.87,yoda
5869,1000,54.17,yoda
6978,1000,47.1,yoda
1412,1000,55.07,alien
6096,1000,18.79,yoda
7621,1000,39.15,cat
7975,1000,68.12,admin
4252,1000,23.24,yoda
1863,1000,73.63,admin
2351,1000,30.47,mario
5465,1000,59.69,cat
1487,1000,49.25,mario
5869,1000,62.49,cat
7123,1000,11.08,yoda
9434,1000,75.46,alien
7341,1000,76.57,yoda
7744,1000,19.84,cat
7728,1000,9.63,alien
8551,1000,17.76,admin
3173,1000,8.63,yoda
5239,1000,54.13,yoda
1850,1000,13.85,mario
7475,1000,97.62,cat
9990,1000,47.55,yoda
4072,1000,41.2,yoda
1471,1000,91.92,mario
7570,1000,66.42,yoda
9186,1000,22.0,yoda
9212,1000,12.6,mario
2991,1000,62.33,alien
3112,1000,54.48,alien
4078,1000,46.66,admin
5268,1000,45.8,cat
6324,1000,54.69,alien
9278,1000,19.46,mario
6072,1000,82.41,mario
4936,1000,58.0,cat
1545,1000,82.46,mario
7211,1000,8.53,alien
2716,1000,6.35,cat
8399,1000,28.36,yoda
4863,1000,64.94,mario
6611,1000,71.36,cat
6983,1000,87.21,admin
1098,1000,8.57,cat
6721,1000,53.98,alien
9351,1000,93.13,alien
4860,1000,76.98,alien
6755,1000,76.03,admin
1982,1000,2.07,yoda
2516,1000,0.53,admin
7942,1000,78.47,alien
4384,1000,57.3,yoda
3343,1000,27.17,alien
3438,1000,63.46,admin
9531,1000,55.59,admin
1588,1000,78.69,admin
8728,1000,5.71,admin
6567,1000,47.61,mario
7900,1000,65.36,yoda
6750,1000,11.48,cat
2075,1000,15.26,alien
8084,1000,16.6,cat
8833,1000,16.97,mario
7013,1000,13.8,alien
3733,1000,81.48,alien
5361,1000,23.28,mario
8802,1000,34.2,cat
8662,1000,70.07,admin
4767,1000,20.97,mario
7566,1000,37.79,admin
3712,1000,39.98,alien
3266,1000,79.19,yoda
1063,1000,68.76,admin
9761,1000,96.23,mario
4395,1000,25.25,admin
9472,1000,89.43,alien
8709,1000,28.44,yoda
8227,1000,18.91,alien
3930,1000,23.6,alien
1547,1000,31.54,mario
5764,1000,84.32,admin
8630,1000,91.64,alien
7168,1000,78.31,cat
9202,1000,92.28,yoda
4324,1000,90.22,alien
4587,1000,66.83,cat
8782,1000,84.18,cat
1619,1000,68.23,yoda
6645,1000,29.36,mario
5914,1000,84.49,mario
8359,1000,33.12,cat
5971,1000,25.96,alien
7995,1000,94.75,alien
2636,1000,77.61,mario
6555,1000,99.53,mario
4757,1000,67.15,cat
6715,1000,19.79,admin
6759,1000,29.68,yoda
3071,1000,91.2,admin
2611,1000,40.81,cat
2024,1000,48.34,cat
7477,1000,90.34,admin
9076,1000,46.98,alien
9473,1000,1.57,admin
6071,1000,84.96,admin
1297,1000,66.33,cat
6444,1000,46.03,alien
2804,1000,60.11,admin
1376,1000,50.35,yoda
3069,1000,85.43,admin
1940,1000,81.51,mario
9924,1000,33.91,admin
7376,1000,74.42,alien
9270,1000,91.4,yoda
5893,1000,49.05,admin
8079,1000,62.57,cat
1755,1000,91.74,admin
2710,1000,59.8,mario
7521,1000,70.04,mario
3480,1000,21.71,cat
8245,1000,85.24,admin
4738,1000,92.25,admin
1554,1000,99.56,mario
3120,1000,70.24,admin
6781,1000,85.88,mario
1708,1000,45.31,cat
8809,1000,21.29,admin
7758,1000,85.79,admin
7083,1000,20.2,yoda
3113,1000,97.68,admin
4534,1000,67.09,yoda
5646,1000,38.4,admin
7826,1000,92.79,mario
6571,1000,73.0,alien
3181,1000,91.86,cat
3215,1000,33.84,admin
1163,1000,79.0,admin
5185,1000,13.56,admin
9729,1000,0.06,alien
6565,1000,0.28,cat
1194,1000,87.29,admin
3017,1000,98.3,yoda
8382,1000,22.44,mario
1781,1000,32.38,alien
6653,1000,61.63,alien
6165,1000,62.22,alien
7636,1000,95.78,cat
7723,1000,40.74,yoda
4950,1000,0.58,admin
5051,1000,68.07,admin
1312,1000,69.38,admin
7315,1000,61.24,admin
1182,1000,55.13,alien
3570,1000,44.34,yoda
2498,1000,39.88,mario
7851,1000,21.27,cat
8184,1000,94.74,mario
8658,1000,56.59,alien
1456,1000,95.03,yoda
6237,1000,97.24,mario
9375,1000,96.17,cat
3625,1000,87.21,alien
3408,1000,63.94,cat
1208,1000,46.04,mario
9797,1000,56.56,alien
1086,1000,37.76,yoda
6200,1000,91.63,yoda
1665,1000,46.58,cat
1427,1000,64.1,mario
1923,1000,90.37,yoda
5543,1000,30.79,mario
3993,1000,12.28,cat
9322,1000,33.42,cat
5745,1000,19.83,admin
8508,1000,35.63,admin
4905,1000,19.14,alien
8963,1000,38.25,admin
1520,1000,63.88,alien
1924,1000,71.78,alien
5967,1000,45.63,cat
9998,1000,20.82,yoda
8849,1000,28.23,cat
8372,1000,48.15,alien
4580,1000,52.9,alien
5141,1000,37.53,alien
3601,1000,51.74,alien
2833,1000,3.54,admin
5148,1000,46.43,yoda
5635,1000,84.89,yoda
3120,1000,42.92,alien
5434,1000,93.7,admin
9203,1000,20.68,mario
9916,1000,22.35,cat
5956,1000,26.6,yoda
8433,1000,31.21,cat
9649,1000,4.79,cat
2588,1000,62.68,mario
7260,1000,93.63,alien
1264,1000,86.99,mario
4411,1000,31.26,admin
2107,1000,21.33,alien
3623,1000,19.86,admin
3463,1000,36.95,cat
2771,1000,48.18,alien
3336,1000,36.75,admin
5185,1000,50.47,alien
4148,1000,73.68,cat
3792,1000,96.7,cat
8104,1000,31.84,admin
3745,1000,73.57,mario
7021,1000,67.98,cat
7789,1000,46.27,yoda
5735,1000,96.08,admin
3554,1000,39.98,cat
8848,1000,68.61,admin
9495,1000,19.8,admin
9001,1000,0.19,alien
3243,1000,85.31,cat
5472,1000,40.58,alien
4335,1000,59.9,mario
2160,1000,85.39,alien
3859,1000,53.32,yoda
2619,1000,59.32,admin
9422,1000,59.96,mario
5264,1000,29.17,admin
6351,1000,53.34,alien
7659,1000,5.88,mario
3124,1000,17.27,cat
5649,1000,60.26,yoda
2495,1000,47.24,cat
5943,1000,1.44,mario
8500,1000,13.54,mario
9405,1000,58.19,yoda
1369,1000,39.62,alien
1851,1000,44.67,yoda
5879,1000,78.05,yoda
7963,1000,13.79,yoda
5301,1000,91.35,cat
2005,1000,97.37,mario
1862,1000,60.23,cat
8062,1000,47.23,cat
6342,1000,51.42,yoda
6619,1000,18.99,admin
8849,1000,56.33,alien
5735,1000,1.98,yoda
6766,1000,46.86,admin
6887,1000,85.73,admin
8314,1000,91.11,alien
1288,1000,12.87,mario
4429,1000,6.01,admin
1481,1000,20.2,yoda
8631,1000,41.13,alien
6490,1000,28.97,mario
7958,1000,38.55,alien
3207,1000,36.68,cat
1723,1000,42.34,alien
6908,1000,64.35,admin
1293,1000,32.05,admin
5073,1000,99.51,yoda
8279,1000,46.4,mario
2333,1000,8.41,cat
4360,1000,34.74,cat
5186,1000,30.69,cat
8166,1000,58.22,cat
4411,1000,59.49,cat
6106,1000,36.0,alien
2862,1000,84.83,mario
6938,1000,89.31,alien
1652,1000,13.87,admin
4538,1000,39.28,admin
1829,1000,85.3,yoda
4369,1000,76.05,alien
6051,1000,71.56,mario
1861,1000,37.22,cat
2697,1000,46.94,cat
4046,1000,66.2,admin
9253,1000,57.78,alien
3930,1000,6.29,cat
2877,1000,53.75,mario
9517,1000,84.9,admin
7251,1000,78.23,cat
9412,1000,23.23,cat
4367,1000,91.23,alien
4346,1000,30.56,cat
7890,1000,44.34,cat
2145,1000,47.07,admin
5719,1000,4.17,cat
6363,1000,2.99,yoda
2155,1000,88.37,admin
6431,1000,61.8,cat
3799,1000,58.58,mario
8815,1000,7.4,alien
1257,1000,22.73,yoda
3323,1000,88.9,alien
3242,1000,65.29,cat
8768,1000,45.42,yoda
9285,1000,57.35,cat
5926,1000,8.01,cat
4768,1000,45.83,alien
6528,1000,84.14,cat
5100,1000,96.11,admin
5299,1000,10.13,yoda
2079,1000,88.28,mario
9102,1000,87.67,yoda
8064,1000,78.64,cat
4432,1000,5.78,cat
4606,1000,6.88,yoda
7925,1000,46.0,mario
8010,1000,68.16,alien
4428,1000,15.21,admin
9145,1000,29.29,mario
1487,1000,53.33,yoda
5398,1000,44.13,alien
6265,1000,60.68,cat
4056,1000,26.71,yoda
7798,1000,80.15,alien
3688,1000,10.31,cat
2600,1000,71.3,alien
6665,1000,13.07,yoda
4477,1000,98.11,yoda
2434,1000,46.98,mario
1368,1000,37.89,yoda
6865,1000,47.37,cat
8549,1000,82.45,mario
8396,1000,3.92,cat
6599,1000,58.64,mario
4445,1000,34.25,yoda
7797,1000,23.67,admin
9142,1000,26.73,alien
6131,1000,60.15,yoda
7890,1000,86.83,admin
9932,1000,11.51,yoda
5838,1000,55.31,yoda
2880,1000,36.65,yoda
5119,1000,55.2,admin
5339,1000,21.45,cat
3729,1000,88.63,yoda
5159,1000,72.04,alien
3059,1000,21.81,mario
5271,1000,33.3,alien
9226,1000,56.83,admin
5321,1000,61.65,admin
2866,1000,4.36,admin
1434,1000,96.06,cat
8671,1000,95.84,alien
1737,1000,38.75,alien
2537,1000,84.28,cat
2303,1000,14.84,yoda
7208,1000,24.15,alien
8495,1000,43.49,alien
4477,1000,84.49,admin
9064,1000,28.45,alien
7624,1000,13.1,cat
5980,1000,89.14,admin
5648,1000,21.55,mario
5306,1000,26.57,alien
9891,1000,40.77,yoda
6309,1000,7.79,alien
6084,1000,49.59,yoda
6327,1000,91.44,admin
8662,1000,35.09,yoda
5629,1000,14.73,cat
5685,1000,79.42,yoda
4770,1000,35.51,mario
6047,1000,98.03,yoda
3010,1000,86.91,alien
1564,1000,55.85,admin
1630,1000,68.07,mario
7154,1000,36.79,admin
3927,1000,25.42,admin
8641,1000,25.79,admin
3744,1000,88.64,alien
1315,1000,87.96,mario
7535,1000,24.33,mario
8560,1000,75.39,cat
7655,1000,4.89,yoda
5657,1000,87.05,yoda
1665,1000,26.09,alien
1157,1000,0.6,cat
8008,1000,63.08,cat
6499,1000,21.99,cat
7582,1000,58.21,cat
9281,1000,91.67,cat
2821,1000,56.77,cat
9875,1000,12.15,yoda
4736,1000,56.44,cat
9899,1000,85.38,admin
8979,1000,36.08,mario
1518,1000,91.61,yoda
6728,1000,26.38,cat
8712,1000,45.78,alien
5988,1000,96.18,mario
6465,1000,75.0,mario
2100,1000,47.1,admin
6706,1000,63.05,alien
5786,1000,11.52,admin
2585,1000,41.3,alien
6793,1000,31.25,cat
7022,1000,88.3,admin
1970,1000,44.08,admin
6355,1000,3.26,mario
6933,1000,44.22,mario
3946,1000,41.32,alien
1020,1000,85.85,cat
9308,1000,3.63,mario
1696,1000,35.58,alien
6487,1000,10.7,yoda
6989,1000,23.12,alien
7627,1000,6.6,mario
4675,1000,68.0,cat
9614,1000,12.48,alien
3656,1000,84.15,alien
9038,1000,73.14,mario
1660,1000,34.8,cat
5198,1000,95.11,admin
9360,1000,84.21,admin
8146,1000,88.93,yoda
8230,1000,91.64,admin
2501,1000,74.32,admin
8188,1000,68.6,alien
5439,1000,68.32,mario
8431,1000,33.19,alien
2837,1000,74.67,admin
8021,1000,86.1,admin
